bas_dd,isu_cd,open,high,low,close,acc_trdvol,acc_trdval,idx_ind_nm
20220725,069500,31750,32135,31725,31980,4950143,158362947830,코스피 200
20220726,069500,31870,32115,31810,32095,2281501,72973254050,코스피 200
20220727,069500,32085,32110,31870,32105,2100721,67154183230,코스피 200
20220728,069500,32345,32470,32145,32245,7307853,235725450380,코스피 200
20220729,069500,32500,32670,32275,32385,8390909,271999730855,코스피 200
20220801,069500,32305,32515,32155,32370,6077218,196742619555,코스피 200
20220802,069500,32335,32335,32095,32195,6319529,203617621540,코스피 200
20220803,069500,32210,32420,32085,32420,5553911,179728207435,코스피 200
20220804,069500,32635,32690,32465,32585,7454291,243013831570,코스피 200
20220805,069500,32685,32900,32685,32800,6228446,204415443605,코스피 200
20220808,069500,32575,32770,32550,32740,5426099,177567347690,코스피 200
20220809,069500,32750,32895,32585,32845,6100712,200237269240,코스피 200
20220810,069500,32670,32705,32430,32460,6396791,207991870950,코스피 200
20220811,069500,32830,33000,32825,33000,6979981,230284825005,코스피 200
20220812,069500,32965,33175,32965,33125,6411616,212365186510,코스피 200
20220816,069500,33350,33385,33170,33210,6804788,226352350745,코스피 200
20220817,069500,33270,33365,33000,33040,7081131,234501602395,코스피 200
20220818,069500,32865,32985,32655,32915,7571930,248911020560,코스피 200
20220819,069500,32950,32950,32685,32725,4518760,148055731040,코스피 200
20220822,069500,32375,32475,32230,32300,5786119,187164432995,코스피 200
20220823,069500,32075,32200,31860,31895,6152631,196732276130,코스피 200
20220824,069500,32000,32110,31875,32025,5808668,186047071775,코스피 200
20220825,069500,32150,32400,32115,32400,5407046,174920912540,코스피 200
20220826,069500,32555,32685,32390,32420,4996787,162415206595,코스피 200
20220829,069500,31645,31765,31575,31640,6758410,214074251645,코스피 200
20220830,069500,31790,32000,31740,31985,4446039,141970897470,코스피 200
20220831,069500,31690,32355,31640,32230,7892835,254206122600,코스피 200
20220901,069500,31820,31845,31480,31500,13628110,431020583980,코스피 200
20220902,069500,31635,31665,31200,31325,10253320,322344943600,코스피 200
20220905,069500,31320,31605,31205,31325,7281688,228462595855,코스피 200
20220906,069500,31400,31560,31225,31325,7524220,235969371225,코스피 200
20220907,069500,31110,31110,30685,30870,9564382,295077803570,코스피 200
20220908,069500,31085,31090,30850,30930,6406307,198403981855,코스피 200
20220913,069500,31495,31985,31435,31905,5592132,177926884500,코스피 200
20220914,069500,30990,31415,30920,31275,7826668,244552606765,코스피 200
20220915,069500,31345,31390,31065,31100,7403788,230964886890,코스피 200
20220916,069500,30805,30945,30715,30880,8142741,251310881470,코스피 200
20220919,069500,30950,31010,30600,30660,6177702,189975383740,코스피 200
20220920,069500,30875,31025,30720,30765,5210543,160679147635,코스피 200
20220921,069500,30535,30640,30415,30480,7105697,216839606135,코스피 200
20220922,069500,30115,30215,29950,30150,13016865,392104502985,코스피 200
20220923,069500,30145,30200,29700,29780,9183764,274488342184,코스피 200
20220926,069500,29400,29440,28990,29050,10502045,306233626410,코스피 200
20220927,069500,29075,29130,28770,29105,8734976,253047345280,코스피 200
20220928,069500,28770,28995,28160,28390,12791896,364062736100,코스피 200
20220929,069500,28740,28930,28400,28400,7949033,227701536470,코스피 200
20220930,069500,28290,28590,28020,28275,7626010,216081411670,코스피 200
20221004,069500,28685,29030,28655,28960,4502303,130267435720,코스피 200
20221005,069500,29465,29465,28850,28965,10693954,310683400355,코스피 200
20221006,069500,29200,29435,29100,29285,12374324,362570312969,코스피 200
20221007,069500,28970,29320,28905,29175,10320186,301110796358,코스피 200
20221011,069500,28600,28605,28330,28580,10921720,311354948095,코스피 200
20221012,069500,28525,28830,28505,28825,9665913,277467392842,코스피 200
20221013,069500,28720,28740,28365,28365,11078773,315794823350,코스피 200
20221014,069500,28780,29170,28780,29055,10890572,316406871025,코스피 200
20221017,069500,28670,29120,28600,29075,7384949,213995169345,코스피 200
20221018,069500,29500,29500,29100,29450,6971894,204894203010,코스피 200
20221019,069500,29470,29635,29205,29210,8116868,238447736665,코스피 200
20221020,069500,29045,29095,28760,28925,8545515,247244119469,코스피 200
20221021,069500,28840,29160,28820,28985,6552147,189894105095,코스피 200
20221024,069500,29440,29555,29165,29255,7609488,223291286150,코스피 200
20221025,069500,29295,29510,29210,29300,6172207,181160877090,코스피 200
20221026,069500,29290,29655,29245,29500,3811327,112361999480,코스피 200
20221027,069500,29670,30055,29640,30015,7998093,239384188490,코스피 200
20221028,069500,29690,29875,29515,29525,8458719,250804530580,코스피 200
20221031,069500,29845,30035,29675,29965,6592231,197267950615,코스피 200
20221101,069500,30045,30425,30000,30420,7492177,227371968165,코스피 200
20221102,069500,30270,30500,30205,30365,6338612,192597079720,코스피 200
20221103,069500,29855,30385,29735,30195,6889893,207241353890,코스피 200
20221104,069500,30065,30460,29960,30460,7785493,235779051075,코스피 200
20221107,069500,30555,30830,30485,30785,8097421,249022712690,코스피 200
20221108,069500,31020,31295,30945,31230,9122938,284259603330,코스피 200
20221109,069500,31375,31665,31300,31540,8762093,276259365240,코스피 200
20221110,069500,31300,31525,31145,31145,9085819,284078434855,코스피 200
20221111,069500,32140,32430,32105,32395,16211530,524066683445,코스피 200
20221114,069500,32435,32520,32170,32190,11317755,365545668850,코스피 200
20221115,069500,32285,32355,32065,32280,6874640,221634507485,코스피 200
20221116,069500,32345,32345,31870,32220,9267661,298099091485,코스피 200
20221117,069500,32050,32085,31755,31795,6539407,208211701370,코스피 200
20221118,069500,31795,32105,31700,31725,7653425,243670783755,코스피 200
20221121,069500,31800,31810,31375,31480,10615738,334215204325,코스피 200
20221122,069500,31405,31555,31255,31255,7751187,242808336960,코스피 200
20221123,069500,31480,31565,31345,31465,7472325,235112261920,코스피 200
20221124,069500,31685,31775,31565,31760,11526271,365213024465,코스피 200
20221125,069500,31780,31815,31620,31630,4544368,143982543515,코스피 200
20221128,069500,31430,31440,31165,31245,6537635,204418621070,코스피 200
20221129,069500,31230,31610,31160,31600,6566545,206550620040,코스피 200
20221130,069500,31430,32075,31430,32075,4160884,132901576415,코스피 200
20221201,069500,32535,32610,32210,32265,7577432,245115961495,코스피 200
20221202,069500,32150,32150,31545,31545,8153695,258525805435,코스피 200
20221205,069500,31655,31750,31355,31445,9855214,310419685275,코스피 200
20221206,069500,31175,31370,31025,31045,5119207,159880245870,코스피 200
20221207,069500,30935,31065,30850,30870,3129663,96772328450,코스피 200
20221208,069500,30895,30935,30660,30870,7341164,226043218435,코스피 200
20221209,069500,31025,31275,30905,31230,5317174,165538032365,코스피 200
20221212,069500,31010,31100,30930,31035,5504100,170767974555,코스피 200
20221213,069500,31200,31225,30900,31010,6070944,188309352040,코스피 200
20221214,069500,31125,31395,31115,31360,4928094,154403517750,코스피 200
20221215,069500,31170,31210,30840,30840,7233435,223640538485,코스피 200
20221216,069500,30380,30735,30375,30695,5847327,179330091205,코스피 200
20221219,069500,30620,30835,30575,30700,4226027,129738257345,코스피 200
20221220,069500,30585,30690,30320,30445,5809168,177021159380,코스피 200
20221221,069500,30630,30635,30335,30370,5724378,174084325145,코스피 200
20221222,069500,30510,30765,30440,30765,4637378,142250151565,코스피 200
20221223,069500,30420,30500,30180,30235,7174835,217221187000,코스피 200
20221226,069500,30205,30315,30130,30280,5992640,181352724245,코스피 200
20221227,069500,30410,30565,30355,30495,2912644,88704433530,코스피 200
20221228,069500,30355,30395,30100,30135,7272311,219564885825,코스피 200
20221229,069500,29970,30010,29595,29595,5512087,163751188125,코스피 200
20230102,069500,29665,29830,29390,29420,5627556,166391373975,코스피 200
20230103,069500,29455,29545,28870,29420,9260988,271108050450,코스피 200
20230104,069500,29255,30110,29240,30040,8096923,242215858510,코스피 200
20230105,069500,30210,30425,30045,30280,8142508,246413861600,코스피 200
20230106,069500,30070,30765,30070,30605,7372663,225287089875,코스피 200
20230109,069500,30945,31440,30895,31430,7939187,248640469465,코스피 200
20230110,069500,31345,31675,31295,31470,7504527,236001253315,코스피 200
20230111,069500,31610,31705,31375,31525,6027427,190062303150,코스피 200
20230112,069500,31715,31750,31445,31615,5442438,171905029500,코스피 200
20230113,069500,31695,32025,31685,31845,6258098,199473050750,코스피 200
20230116,069500,31905,32235,31875,32100,6503180,208778165745,코스피 200
20230117,069500,32080,32130,31800,31845,4685873,149500861700,코스피 200
20230118,069500,31810,31880,31465,31640,5638277,178416388975,코스피 200
20230119,069500,31470,31840,31470,31835,5645260,179458019060,코스피 200
20230120,069500,31805,32055,31715,32045,6784232,217005482680,코스피 200
20230125,069500,32495,32650,32450,32550,4435906,144453539025,코스피 200
20230126,069500,32580,33035,32500,33000,3786065,124177987450,코스피 200
20230127,069500,33070,33475,32940,33260,4113349,136838342730,코스피 200
20230130,069500,33200,33290,32650,32660,6923472,226920197545,코스피 200
20230131,069500,32660,32720,32115,32155,7811334,252255279610,코스피 200
20230201,069500,32385,32585,32280,32505,6413355,208176566255,코스피 200
20230202,069500,32950,33085,32595,32855,8822068,289890951640,코스피 200
20230203,069500,32795,33080,32660,32990,5538504,182510314860,코스피 200
20230206,069500,32695,32780,32240,32240,9254976,300306655820,코스피 200
20230207,069500,32265,32540,32190,32440,5380254,174593240100,코스피 200
20230208,069500,32645,33050,32640,32945,7531065,248098869630,코스피 200
20230209,069500,32750,32970,32665,32840,6633140,218092031195,코스피 200
20230210,069500,32635,32790,32520,32755,8029663,262683391295,코스피 200
20230213,069500,32585,32675,32340,32560,10210789,332199306660,코스피 200
20230214,069500,32825,32990,32695,32755,6964312,228539594305,코스피 200
20230215,069500,32825,32830,32115,32135,11497540,370850542800,코스피 200
20230216,069500,32350,32850,32330,32775,7077262,231675915520,코스피 200
20230217,069500,32315,32770,32315,32485,7266595,236430563975,코스피 200
20230220,069500,32520,32705,32200,32595,6087937,198083985175,코스피 200
20230221,069500,32590,32680,32390,32550,5417319,176404335280,코스피 200
20230222,069500,32160,32265,31970,31985,8547649,273929167270,코스피 200
20230223,069500,32110,32515,32100,32390,12572489,407324354230,코스피 200
20230224,069500,32330,32520,32080,32100,6935454,223414475165,코스피 200
20230227,069500,31810,31825,31545,31815,11282435,358037921895,코스피 200
20230228,069500,31930,32180,31815,31905,7805412,249639211667,코스피 200
20230302,069500,31930,32270,31815,31985,9905318,317366582850,코스피 200
20230303,069500,32160,32205,31915,32055,7146172,229128691710,코스피 200
20230306,069500,32330,32520,32190,32505,9192392,297605621440,코스피 200
20230307,069500,32455,32605,32335,32335,6041336,196008873360,코스피 200
20230308,069500,32040,32055,31820,31875,10926009,348580091245,코스피 200
20230309,069500,32000,32075,31775,31775,6727453,214561676990,코스피 200
20230310,069500,31400,31530,31265,31430,8278301,260037598185,코스피 200
20230313,069500,31575,31760,31205,31685,8695718,274529441735,코스피 200
20230314,069500,31380,31390,30920,30945,12296619,381888297415,코스피 200
20230315,069500,31260,31530,31180,31335,8461081,265315988630,코스피 200
20230316,069500,31015,31310,30855,31220,8495023,265065531080,코스피 200
20230317,069500,31575,31660,31355,31580,6982096,220449351940,코스피 200
20230320,069500,31570,31725,31345,31350,5826171,183212974870,코스피 200
20230321,069500,31525,31600,31360,31430,5667089,178364728650,코스피 200
20230322,069500,31710,31835,31605,31825,6252859,198662085400,코스피 200
20230323,069500,31590,31940,31555,31920,5458177,174028567875,코스피 200
20230324,069500,31910,31955,31640,31810,6994412,222500841390,코스피 200
20230327,069500,31915,31915,31505,31665,5621782,178093644445,코스피 200
20230328,069500,31775,32035,31735,32035,5838145,186680688850,코스피 200
20230329,069500,31975,32100,31885,32085,4037083,129433969505,코스피 200
20230330,069500,32280,32430,32130,32310,7446921,240561362970,코스피 200
20230331,069500,32425,32755,32375,32690,5144213,168109703055,코스피 200
20230403,069500,32785,32785,32475,32525,5461242,177904474455,코스피 200
20230404,069500,32555,32780,32510,32675,7988788,261156773550,코스피 200
20230405,069500,32680,32895,32635,32860,6321033,207702281265,코스피 200
20230406,069500,32720,32745,32260,32275,6729393,217744763520,코스피 200
20230407,069500,32510,32885,32510,32825,6587819,216208891320,코스피 200
20230410,069500,32805,33295,32765,33140,8112053,268944156455,코스피 200
20230411,069500,33235,33660,33205,33575,5502605,184490628720,코스피 200
20230412,069500,33540,33775,33495,33680,5098099,171773133540,코스피 200
20230413,069500,33515,33780,33445,33745,6098806,205691680915,코스피 200
20230414,069500,33950,34090,33760,33865,6593733,223558624285,코스피 200
20230417,069500,33850,33920,33715,33875,5285508,178911176105,코스피 200
